
<!-- saved from url=(0066)http://72.14.190.127:5984/am/_design/crunch/_list/csv/event_counts -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body>doi	pubDate	journal	f1000Factor	backtweetsCount	deliciousCount	facebookShareCount	facebookLikeCount	facebookCommentCount	facebookClickCount	mendeleyReadersCount	almBlogsCount	pdfDownloadsCount	xmlDownloadsCount	htmlDownloadsCount	almCiteULikeCount	almScopusCount	almPubMedCount	almCrossRefCount	plosCommentCount	plosCommentResponsesCount	wikipediaCites
10.1371/journal.pbio.1000220	2009-10-20T00:00:00+00:00	pbio	false	0	0	5	1	5	4	2	0	307	18	1433	1	2	0	2	0	0	0
10.1371/journal.pbio.1000221	2009-10-20T00:00:00+00:00	pbio	false	0	0	0	0	0	0	16	0	510	20	2551	0	10	5	4	0	0	0
10.1371/journal.pbio.1000222	2009-10-20T00:00:00+00:00	pbio	false	0	0	1	0	0	0	18	0	711	9	2228	0	6	0	9	0	0	0
10.1371/journal.pbio.1000223	2009-10-27T00:00:00+00:00	pbio	false	0	0	1	0	0	0	12	0	323	20	1571	0	1	1	0	0	0	0
10.1371/journal.pbio.1000224	2009-10-26T00:00:00+00:00	pbio	false	0	1	0	0	0	0	8	1	586	15	3285	4	1	1	0	1	0	0
10.1371/journal.pbio.1000225	2009-10-27T00:00:00+00:00	pbio	6	0	0	0	0	0	0	3	0	332	13	1175	0	3	0	3	0	0	0
10.1371/journal.pbio.1000226	2009-10-27T00:00:00+00:00	pbio	false	0	1	0	0	0	0	8	0	564	14	2063	0	1	0	1	0	0	0
10.1371/journal.pbio.1000227	2009-10-27T00:00:00+00:00	pbio	false	0	1	0	0	0	0	2	0	282	11	2482	2	0	0	0	0	0	0
10.1371/journal.pbio.1000228	2009-10-27T00:00:00+00:00	pbio	false	0	0	2	0	5	3	10	0	612	9	1781	0	11	2	7	0	0	0
10.1371/journal.pbio.1000229	2009-10-27T00:00:00+00:00	pbio	6	0	0	0	0	0	0	9	0	919	24	3864	1	5	2	4	0	0	2
10.1371/journal.pbio.1000230	2009-10-27T00:00:00+00:00	pbio	false	0	1	0	0	0	0	5	0	384	14	1472	1	1	1	1	1	0	0
10.1371/journal.pbio.1000231	2009-10-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	150	12	1636	0	0	0	0	0	0	0
10.1371/journal.pbio.1000232	2009-11-03T00:00:00+00:00	pbio	false	0	1	0	0	0	0	5	0	421	19	2904	3	0	0	0	0	0	0
10.1371/journal.pbio.1000233	2009-10-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	486	9	2006	7	1	0	0	0	0	0
10.1371/journal.pbio.1000234	2009-10-27T00:00:00+00:00	pbio	9	0	0	2	0	0	3	17	0	608	17	2337	3	10	1	8	0	0	2
10.1371/journal.pbio.1000235	2009-11-03T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	738	21	1722	2	3	2	1	0	0	0
10.1371/journal.pbio.1000236	2009-11-03T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	540	20	1990	3	6	0	3	0	0	0
10.1371/journal.pbio.1000237	2009-11-10T00:00:00+00:00	pbio	false	0	7	4	0	0	0	9	1	401	18	3740	10	0	0	0	1	0	0
10.1371/journal.pbio.1000238	2009-11-10T00:00:00+00:00	pbio	false	0	0	0	0	0	0	17	0	1549	15	4314	11	19	4	8	0	0	0
10.1371/journal.pbio.1000239	2009-11-10T00:00:00+00:00	pbio	false	0	1	0	0	0	0	2	0	315	18	2229	0	0	0	0	0	0	0
10.1371/journal.pbio.1000240	2009-11-10T00:00:00+00:00	pbio	9	0	0	1	0	0	0	12	0	982	29	2641	1	5	1	4	0	0	0
10.1371/journal.pbio.1000241	2009-11-17T00:00:00+00:00	pbio	false	0	1	3	0	1	0	14	0	652	12	2233	2	3	0	1	0	0	1
10.1371/journal.pbio.1000242	2009-11-17T00:00:00+00:00	pbio	false	0	18	7	1	2	0	66	2	1799	40	10902	56	3	0	1	13	2	0
10.1371/journal.pbio.1000243	2009-11-17T00:00:00+00:00	pbio	false	0	0	1	0	0	0	3	0	218	15	1604	0	0	0	0	0	0	0
10.1371/journal.pbio.1000244	2009-11-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	455	22	1489	1	5	1	2	0	0	0
10.1371/journal.pbio.1000245	2009-11-17T00:00:00+00:00	pbio	false	0	0	6	1	2	0	10	1	1142	19	5147	1	0	0	0	1	0	2
10.1371/journal.pbio.1000246	2009-11-17T00:00:00+00:00	pbio	false	0	0	1	7	3	0	6	0	395	14	1352	1	4	1	4	0	0	0
10.1371/journal.pbio.1000247	2009-11-24T00:00:00+00:00	pbio	8	0	0	2	0	0	0	15	0	963	31	3767	19	9	5	6	1	0	0
10.1371/journal.pbio.1000248	2009-11-24T00:00:00+00:00	pbio	8	0	0	0	0	0	0	5	0	641	27	1613	0	3	0	1	1	0	0
10.1371/journal.pbio.1000249	2009-11-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	610	19	2182	1	9	1	4	0	0	0
10.1371/journal.pbio.1000250	2009-11-24T00:00:00+00:00	pbio	false	0	0	1	0	0	0	21	0	570	23	2234	10	2	0	2	0	0	0
10.1371/journal.pbio.1000251	2009-11-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	638	23	2228	0	1	0	1	0	0	0
10.1371/journal.pbio.1000252	2009-12-01T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	782	21	2038	0	2	0	1	0	0	0
10.1371/journal.pbio.1000253	2009-12-01T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	724	22	1924	2	2	0	2	0	0	0
10.1371/journal.pbio.1000254	2009-12-08T00:00:00+00:00	pbio	false	0	4	16	4	16	0	20	1	1266	21	9835	0	2	0	3	0	0	0
10.1371/journal.pbio.1000255	2009-12-08T00:00:00+00:00	pbio	false	0	0	1	0	0	0	12	0	985	19	3056	4	0	1	0	0	0	0
10.1371/journal.pbio.1000256	2009-12-15T00:00:00+00:00	pbio	8	0	0	0	0	0	0	7	0	968	23	3184	1	3	0	3	0	0	0
10.1371/journal.pbio.1000257	2009-12-15T00:00:00+00:00	pbio	false	0	1	1	0	0	0	10	0	813	18	3635	6	0	0	1	0	0	0
10.1371/journal.pbio.1000258	2009-12-15T00:00:00+00:00	pbio	false	0	1	0	0	0	0	1	0	676	14	3646	5	0	0	0	0	0	0
10.1371/journal.pbio.1000259	2009-12-15T00:00:00+00:00	pbio	false	0	0	1	2	0	0	1	0	464	21	2086	0	0	0	0	0	0	0
10.1371/journal.pbio.1000260	2009-12-22T00:00:00+00:00	pbio	6	0	4	0	0	0	0	27	0	683	23	4221	12	0	0	0	0	0	0
10.1371/journal.pbio.1000261	2009-12-22T00:00:00+00:00	pbio	false	0	0	1	1	1	0	2	0	213	24	1871	0	0	0	0	0	0	1
10.1371/journal.pbio.1000262	2009-12-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	363	17	2251	1	0	0	1	0	0	0
10.1371/journal.pbio.1000263	2009-12-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	359	17	2353	0	0	0	0	0	0	0
10.1371/journal.pbio.1000264	2009-12-22T00:00:00+00:00	pbio	false	0	1	3	0	2	0	20	0	937	23	4844	8	0	1	0	0	0	0
10.1371/journal.pbio.1000265	2009-12-22T00:00:00+00:00	pbio	6	0	0	1	5	1	0	6	0	555	12	2254	0	0	0	0	0	0	0
10.1371/journal.pbio.1000266	2009-12-22T00:00:00+00:00	pbio	6	0	0	2	2	5	0	11	0	549	16	2158	2	8	0	3	0	0	0
10.1371/journal.pbio.1000267	2009-12-22T00:00:00+00:00	pbio	false	0	0	3	5	1	0	4	0	184	16	1615	0	0	0	0	0	0	0
10.1371/journal.pbio.1000268	2009-12-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	176	17	1545	1	0	0	0	0	0	0
10.1371/journal.pbio.1000269	2010-01-05T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	507	17	2912	2	1	1	0	0	0	0
10.1371/journal.pbio.1000270	2010-01-05T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	817	25	2796	1	3	3	2	0	0	0
10.1371/journal.pbio.1000272	2009-12-22T00:00:00+00:00	pbio	false	0	0	1	1	0	0	4	0	467	16	2248	1	1	0	0	0	0	0
10.1371/journal.pbio.1000273	2009-12-22T00:00:00+00:00	pbio	false	0	0	1	0	0	0	4	0	256	11	1591	1	0	0	0	0	0	0
10.1371/journal.pbio.1000274	2010-01-05T00:00:00+00:00	pbio	false	0	1	3	0	2	0	3	0	397	14	1934	0	0	0	0	1	0	0
10.1371/journal.pbio.1000275	2010-01-05T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	803	16	3708	6	0	0	0	0	0	0
10.1371/journal.pbio.1000276	2010-01-05T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	694	23	2535	0	2	0	3	0	0	1
10.1371/journal.pbio.1000277	2010-02-02T00:00:00+00:00	pbio	false	0	0	1	0	0	0	5	0	433	27	3265	2	0	0	0	1	0	0
10.1371/journal.pbio.1000278	2010-01-12T00:00:00+00:00	pbio	false	0	4	5	1	1	0	2	0	1240	16	4199	5	2	1	0	0	0	0
10.1371/journal.pbio.1000279	2010-01-12T00:00:00+00:00	pbio	false	0	0	1	0	0	0	6	1	477	16	3032	0	0	0	0	0	0	0
10.1371/journal.pbio.1000280	2010-01-12T00:00:00+00:00	pbio	8	0	1	3	0	1	0	37	2	1550	22	4798	4	3	0	7	0	0	0
10.1371/journal.pbio.1000281	2010-01-19T00:00:00+00:00	pbio	10	0	0	1	0	0	0	7	0	741	21	2499	2	2	1	5	0	0	0
10.1371/journal.pbio.1000282	2010-01-19T00:00:00+00:00	pbio	6	0	0	0	0	0	0	8	0	857	17	1645	0	5	0	0	0	0	0
10.1371/journal.pbio.1000283	2010-01-19T00:00:00+00:00	pbio	8	0	0	0	0	0	0	8	0	768	23	2017	1	1	1	2	0	0	0
10.1371/journal.pbio.1000284	2010-01-19T00:00:00+00:00	pbio	false	0	0	0	0	0	0	15	0	740	18	1978	4	1	1	1	0	0	0
10.1371/journal.pbio.1000285	2010-01-19T00:00:00+00:00	pbio	false	0	6	10	1	10	0	7	0	2353	41	13188	8	6	2	5	4	1	10
10.1371/journal.pbio.1000286	2010-01-26T00:00:00+00:00	pbio	false	0	0	1	10	13	0	6	0	430	22	1403	0	2	0	0	0	0	0
10.1371/journal.pbio.1000287	2010-01-26T00:00:00+00:00	pbio	false	0	0	0	0	0	0	19	0	1107	29	2875	0	4	0	1	0	0	0
10.1371/journal.pbio.1000288	2010-01-26T00:00:00+00:00	pbio	false	0	0	1	0	1	0	3	0	459	20	1612	1	1	0	1	0	0	0
10.1371/journal.pbio.1000289	2010-01-19T00:00:00+00:00	pbio	false	0	0	0	0	0	0	18	0	237	16	2073	0	0	0	0	0	0	0
10.1371/journal.pbio.1000290	2010-01-19T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	611	13	2553	0	0	0	0	0	0	0
10.1371/journal.pbio.1000291	2010-01-19T00:00:00+00:00	pbio	false	0	0	3	4	4	0	6	1	1086	19	3084	0	4	0	4	1	0	0
10.1371/journal.pbio.1000292	2010-01-26T00:00:00+00:00	pbio	false	0	30	215	45	118	3	3	3	2688	67	42139	7	0	0	0	0	0	0
10.1371/journal.pbio.1000293	2010-01-26T00:00:00+00:00	pbio	false	0	2	0	0	0	0	13	0	1336	23	4367	4	1	0	0	0	0	0
10.1371/journal.pbio.1000294	2010-01-26T00:00:00+00:00	pbio	13	0	8	3	0	1	0	72	2	5054	46	12406	22	54	12	33	2	0	0
10.1371/journal.pbio.1000295	2010-01-26T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	264	12	1112	0	0	0	0	0	0	0
10.1371/journal.pbio.1000296	2010-01-26T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	692	21	1829	0	5	2	1	0	0	0
10.1371/journal.pbio.1000297	2010-02-02T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	776	21	2612	1	4	0	2	0	0	0
10.1371/journal.pbio.1000298	2010-01-26T00:00:00+00:00	pbio	8	0	0	0	0	0	0	17	0	2449	46	5240	3	35	5	24	0	0	0
10.1371/journal.pbio.1000299	2010-01-26T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	701	16	1886	1	0	0	0	0	0	0
10.1371/journal.pbio.1000300	2010-01-26T00:00:00+00:00	pbio	false	0	1	0	0	0	0	6	0	785	24	1923	0	3	2	2	0	0	0
10.1371/journal.pbio.1000301	2010-02-09T00:00:00+00:00	pbio	false	0	2	7	4	0	0	5	0	1263	23	4572	6	5	3	3	0	0	2
10.1371/journal.pbio.1000302	2010-02-02T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	930	31	2625	0	0	0	0	0	0	0
10.1371/journal.pbio.1000303	2010-02-09T00:00:00+00:00	pbio	6	0	0	1	1	1	0	4	1	662	21	2249	6	2	2	2	0	0	0
10.1371/journal.pbio.1000304	2010-02-02T00:00:00+00:00	pbio	false	0	0	2	11	8	0	5	0	371	38	2266	0	0	0	0	0	0	0
10.1371/journal.pbio.1000305	2010-02-02T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	571	20	1873	3	2	0	1	0	0	0
10.1371/journal.pbio.1000306	2010-02-09T00:00:00+00:00	pbio	false	0	0	0	0	0	0	11	0	452	27	1436	2	2	1	3	0	0	0
10.1371/journal.pbio.1000307	2010-02-09T00:00:00+00:00	pbio	false	0	0	0	0	0	0	15	0	804	21	2864	2	1	1	0	0	0	0
10.1371/journal.pbio.1000308	2010-02-09T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	610	16	2326	1	0	0	0	0	0	0
10.1371/journal.pbio.1000309	2010-02-16T00:00:00+00:00	pbio	false	0	1	1	0	0	0	47	0	543	27	2948	7	1	0	1	0	0	0
10.1371/journal.pbio.1000310	2010-03-02T00:00:00+00:00	pbio	false	0	2	8	0	3	0	21	0	1273	24	5465	1	0	0	1	0	0	0
10.1371/journal.pbio.1000311	2010-02-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	290	62	1536	0	0	0	0	0	0	0
10.1371/journal.pbio.1000312	2010-02-16T00:00:00+00:00	pbio	6	0	0	0	0	0	0	6	0	705	23	2146	0	1	0	1	0	0	0
10.1371/journal.pbio.1000313	2010-02-23T00:00:00+00:00	pbio	false	0	0	11	18	29	0	25	1	2266	29	9501	9	8	8	9	2	1	2
10.1371/journal.pbio.1000314	2010-02-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	156	17	1002	0	0	0	0	0	0	0
10.1371/journal.pbio.1000315	2010-02-23T00:00:00+00:00	pbio	false	0	0	1	0	1	0	7	0	484	17	1463	2	1	0	1	0	0	0
10.1371/journal.pbio.1000316	2010-02-23T00:00:00+00:00	pbio	false	0	0	2	0	0	0	14	0	946	27	4503	3	4	3	2	2	1	1
10.1371/journal.pbio.1000317	2010-02-23T00:00:00+00:00	pbio	6	0	0	0	0	0	0	9	0	748	13	2371	4	2	0	0	0	0	0
10.1371/journal.pbio.1000318	2010-02-23T00:00:00+00:00	pbio	false	0	1	0	0	0	0	7	0	423	19	1620	3	0	0	0	0	0	0
10.1371/journal.pbio.1000319	2010-02-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	8	0	842	15	2489	1	1	0	3	0	0	0
10.1371/journal.pbio.1000320	2010-02-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	524	23	1932	4	1	0	0	0	0	0
10.1371/journal.pbio.1000321	2010-03-02T00:00:00+00:00	pbio	false	0	0	9	11	1	0	20	0	1038	30	4071	0	0	0	1	0	0	0
10.1371/journal.pbio.1000322	2010-03-02T00:00:00+00:00	pbio	false	0	2	54	44	25	0	12	1	1714	37	22511	0	0	0	3	1	0	4
10.1371/journal.pbio.1000323	2010-03-09T00:00:00+00:00	pbio	false	0	1	0	0	0	0	0	0	210	12	1460	1	0	0	0	1	0	0
10.1371/journal.pbio.1000324	2010-03-02T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	556	36	1759	0	6	1	0	0	0	0
10.1371/journal.pbio.1000325	2010-03-09T00:00:00+00:00	pbio	8	0	0	0	0	0	0	9	0	512	25	2129	2	3	0	1	1	0	0
10.1371/journal.pbio.1000326	2010-03-09T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	776	10	2474	6	0	1	0	0	0	0
10.1371/journal.pbio.1000327	2010-03-09T00:00:00+00:00	pbio	false	0	0	2	0	0	0	9	0	863	13	2807	5	1	0	1	0	0	0
10.1371/journal.pbio.1000328	2010-03-09T00:00:00+00:00	pbio	false	0	0	2	1	0	0	5	0	772	16	2460	2	4	0	1	0	0	0
10.1371/journal.pbio.1000329	2010-03-09T00:00:00+00:00	pbio	6	0	0	0	0	0	0	25	0	830	19	2836	12	5	2	1	0	0	0
10.1371/journal.pbio.1000330	2010-04-06T00:00:00+00:00	pbio	false	0	3	28	5	18	0	16	0	929	32	5644	1	2	0	1	3	0	0
10.1371/journal.pbio.1000331	2010-03-16T00:00:00+00:00	pbio	false	0	5	9	6	0	0	5	0	1598	23	5560	3	3	0	3	2	0	0
10.1371/journal.pbio.1000332	2010-03-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	23	0	998	19	3489	10	1	0	0	0	0	0
10.1371/journal.pbio.1000333	2010-03-16T00:00:00+00:00	pbio	false	0	0	1	0	0	0	6	0	403	8	1983	0	0	0	0	0	0	0
10.1371/journal.pbio.1000334	2010-03-16T00:00:00+00:00	pbio	false	0	1	0	0	0	0	8	0	710	10	2258	0	0	0	0	0	0	0
10.1371/journal.pbio.1000335	2010-03-16T00:00:00+00:00	pbio	false	0	0	6	0	1	0	27	0	793	20	2888	2	2	0	5	0	0	0
10.1371/journal.pbio.1000336	2010-03-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	500	12	3464	2	0	0	0	0	0	0
10.1371/journal.pbio.1000337	2010-03-16T00:00:00+00:00	pbio	false	0	2	4	0	0	0	33	0	566	9	2357	2	0	0	0	1	0	0
10.1371/journal.pbio.1000338	2010-03-16T00:00:00+00:00	pbio	false	0	4	3	0	4	0	3	0	404	13	3251	0	0	0	0	0	0	0
10.1371/journal.pbio.1000339	2010-03-23T00:00:00+00:00	pbio	false	0	1	0	0	0	0	4	0	440	15	1400	1	2	1	4	0	0	0
10.1371/journal.pbio.1000340	2010-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	8	0	282	11	1913	0	0	0	0	0	0	0
10.1371/journal.pbio.1000341	2010-03-23T00:00:00+00:00	pbio	false	0	0	3	0	0	0	6	0	446	11	2186	0	0	0	0	1	0	0
10.1371/journal.pbio.1000342	2010-03-23T00:00:00+00:00	pbio	false	0	0	2	0	2	0	14	0	1160	19	4075	9	0	0	0	1	0	0
10.1371/journal.pbio.1000343	2010-03-23T00:00:00+00:00	pbio	false	0	1	1	8	1	0	18	0	1016	20	3757	17	6	0	0	0	0	0
10.1371/journal.pbio.1000344	2010-03-30T00:00:00+00:00	pbio	false	0	1	6	1	0	0	8	2	997	18	5031	3	8	3	6	0	0	0
10.1371/journal.pbio.1000345	2010-03-30T00:00:00+00:00	pbio	6	0	0	4	0	5	0	13	1	669	19	2380	2	1	1	0	0	0	0
10.1371/journal.pbio.1000346	2010-03-30T00:00:00+00:00	pbio	false	0	0	4	3	0	0	6	0	333	20	1963	0	0	0	0	0	0	0
10.1371/journal.pbio.1000347	2010-03-30T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	590	30	2023	7	1	1	0	1	0	0
10.1371/journal.pbio.1000348	2010-04-06T00:00:00+00:00	pbio	false	0	1	0	0	0	0	4	0	328	19	1271	1	0	0	0	0	0	0
10.1371/journal.pbio.1000349	2010-04-06T00:00:00+00:00	pbio	false	0	0	1	1	0	0	6	0	865	19	3174	0	0	0	1	0	0	0
10.1371/journal.pbio.1000350	2010-04-06T00:00:00+00:00	pbio	6	0	0	0	0	0	0	9	0	708	21	2272	1	3	1	3	0	0	0
10.1371/journal.pbio.1000351	2010-04-06T00:00:00+00:00	pbio	6	0	1	1	0	0	0	22	0	740	20	3431	1	0	0	2	0	0	0
10.1371/journal.pbio.1000352	2010-04-13T00:00:00+00:00	pbio	false	0	1	0	0	0	0	14	0	750	54	2375	4	1	0	2	0	0	0
10.1371/journal.pbio.1000353	2010-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	304	47	913	0	0	0	0	0	0	0
10.1371/journal.pbio.1000354	2010-04-13T00:00:00+00:00	pbio	6	0	0	0	0	0	0	3	0	594	38	1724	0	4	0	2	0	0	0
10.1371/journal.pbio.1000355	2010-04-13T00:00:00+00:00	pbio	6	0	2	0	0	0	0	5	0	564	34	1753	2	0	0	1	0	0	0
10.1371/journal.pbio.1000356	2010-04-20T00:00:00+00:00	pbio	false	0	0	5	1	8	0	20	0	1102	126	4236	1	0	0	0	0	0	0
10.1371/journal.pbio.1000357	2010-04-27T00:00:00+00:00	pbio	6	0	3	3	1	6	0	44	0	1750	142	5033	6	5	2	8	0	0	0
10.1371/journal.pbio.1000358	2010-04-27T00:00:00+00:00	pbio	false	0	0	1	7	10	0	12	0	809	82	2660	1	2	0	2	0	0	0
10.1371/journal.pbio.1000359	2010-04-27T00:00:00+00:00	pbio	false	0	0	1	1	1	0	9	0	720	74	2386	1	0	0	0	0	0	0
10.1371/journal.pbio.1000360	2010-04-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	306	60	998	0	0	0	1	0	0	0
10.1371/journal.pbio.1000361	2010-04-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	582	50	1500	0	1	0	1	1	0	0
10.1371/journal.pbio.1000362	2010-05-04T00:00:00+00:00	pbio	false	0	1	12	6	10	0	11	0	976	50	5009	3	0	0	1	0	0	0
10.1371/journal.pbio.1000363	2010-05-04T00:00:00+00:00	pbio	6	0	0	0	0	0	0	7	0	413	52	1413	0	0	0	1	0	0	0
10.1371/journal.pbio.1000364	2010-05-04T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	319	46	3086	0	0	0	0	0	0	0
10.1371/journal.pbio.1000365	2010-05-04T00:00:00+00:00	pbio	8	0	0	3	1	0	0	7	0	905	33	4542	0	0	0	2	0	0	0
10.1371/journal.pbio.1000367	2010-05-11T00:00:00+00:00	pbio	9	0	0	2	11	8	0	8	0	799	47	2733	0	0	0	0	0	0	0
10.1371/journal.pbio.1000368	2010-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	505	31	1639	1	0	0	0	0	0	0
10.1371/journal.pbio.1000369	2010-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	274	19	1656	0	0	0	0	0	0	0
10.1371/journal.pbio.1000370	2010-05-18T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	959	80	3937	4	0	0	1	0	0	0
10.1371/journal.pbio.1000371	2010-05-18T00:00:00+00:00	pbio	15	0	1	2	0	0	0	56	0	3940	82	11622	39	5	3	7	1	0	2
10.1371/journal.pbio.1000372	2010-05-18T00:00:00+00:00	pbio	false	0	2	2	0	4	0	10	0	1087	56	4063	4	1	0	1	0	0	0
10.1371/journal.pbio.1000373	2010-05-18T00:00:00+00:00	pbio	false	0	0	4	4	1	0	22	0	1806	36	5566	3	1	0	3	0	0	0
10.1371/journal.pbio.1000374	2010-05-25T00:00:00+00:00	pbio	false	0	4	0	0	0	0	41	0	908	67	3405	27	1	0	0	1	0	0
10.1371/journal.pbio.1000375	2010-05-25T00:00:00+00:00	pbio	false	1	7	0	0	0	0	6	0	292	60	2033	5	0	0	0	4	1	0
10.1371/journal.pbio.1000376	2010-05-25T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	350	33	1370	0	0	0	0	0	0	0
10.1371/journal.pbio.1000377	2010-05-25T00:00:00+00:00	pbio	false	1	2	5	3	5	0	18	0	1000	27	3544	0	1	0	1	0	0	0
10.1371/journal.pbio.1000378	2010-05-25T00:00:00+00:00	pbio	false	1	0	0	0	0	0	17	0	645	31	2582	0	0	0	0	1	0	0
10.1371/journal.pbio.1000379	2010-05-25T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	830	27	2645	0	5	0	3	0	0	0
10.1371/journal.pbio.1000380	2010-05-25T00:00:00+00:00	pbio	false	0	0	0	0	0	0	17	0	527	19	1819	1	0	0	0	0	0	0
10.1371/journal.pbio.1000381	2010-05-25T00:00:00+00:00	pbio	false	0	0	1	1	0	0	5	0	434	52	2902	4	0	0	0	0	0	0
10.1371/journal.pbio.1000382	2010-06-01T00:00:00+00:00	pbio	false	0	0	0	0	0	0	8	0	523	36	1450	0	1	0	0	0	0	0
10.1371/journal.pbio.1000383	2010-06-08T00:00:00+00:00	pbio	false	0	1	0	0	0	0	1	0	600	191	2191	0	0	0	0	0	0	0
10.1371/journal.pbio.1000384	2010-05-11T00:00:00+00:00	pbio	6	0	2	1	0	0	0	21	0	1048	21	3296	8	1	0	0	0	0	0
10.1371/journal.pbio.1000385	2010-06-01T00:00:00+00:00	pbio	11	1	1	2	1	8	0	26	0	1062	48	3512	1	0	0	0	0	0	0
10.1371/journal.pbio.1000386	2010-06-01T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	720	33	1710	0	1	0	1	0	0	0
10.1371/journal.pbio.1000387	2010-06-01T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	388	37	1164	0	0	0	0	0	0	0
10.1371/journal.pbio.1000388	2010-06-01T00:00:00+00:00	pbio	false	0	0	1	0	0	0	4	0	538	27	1644	0	1	0	1	0	0	0
10.1371/journal.pbio.1000389	2010-06-01T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	185	10	768	0	0	0	0	0	0	0
10.1371/journal.pbio.1000390	2010-06-08T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	430	75	1595	1	1	0	0	0	0	0
10.1371/journal.pbio.1000391	2010-06-08T00:00:00+00:00	pbio	false	0	0	1	0	0	0	10	0	493	42	1775	1	0	0	0	0	0	0
10.1371/journal.pbio.1000392	2010-06-08T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	250	35	1022	1	0	0	0	0	0	0
10.1371/journal.pbio.1000393	2010-06-08T00:00:00+00:00	pbio	false	0	1	2	0	7	0	4	0	600	41	2224	2	1	0	1	0	0	0
10.1371/journal.pbio.1000394	2010-06-15T00:00:00+00:00	pbio	6	0	0	0	0	0	0	5	0	517	166	1293	0	0	0	0	0	0	0
10.1371/journal.pbio.1000395	2010-06-15T00:00:00+00:00	pbio	false	0	1	2	0	0	0	20	0	888	110	2387	2	0	0	1	0	0	0
10.1371/journal.pbio.1000396	2010-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	535	64	1544	4	1	0	0	0	0	0
10.1371/journal.pbio.1000397	2010-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	13	0	810	102	2367	3	0	0	0	0	0	0
10.1371/journal.pbio.1000398	2010-07-06T00:00:00+00:00	pbio	false	0	0	1	2	3	0	1	0	304	163	1168	0	0	0	0	0	0	0
10.1371/journal.pbio.1000399	2010-06-22T00:00:00+00:00	pbio	8	0	0	0	0	0	0	6	0	458	126	1275	0	0	0	0	0	0	0
10.1371/journal.pbio.1000400	2010-06-22T00:00:00+00:00	pbio	false	1	1	2	1	0	0	1	0	373	183	1483	0	0	0	0	3	1	0
10.1371/journal.pbio.1000401	2010-06-22T00:00:00+00:00	pbio	6	0	0	2	11	6	0	12	0	478	66	1469	0	2	0	0	0	0	0
